Name,Users Rating,Type,Address,Zip Code,# Inspections,Last Inspection,Score
MCDONALDS #16294,"Average ""MCDONALDS #16294"" Rating: n/a",Restaurant,700 E Berry St,76110,6,12/11/2015,85.0
MCDONALDS #23382,"Average ""MCDONALDS #23382"" Rating: n/a",Restaurant,5901 Bryant Irvin Rd,76132,2,11/20/2015,84.0
MCDONALDS #25452,"Average ""MCDONALDS #25452"" Rating: n/a",Restaurant,2250 Jacksboro Hwy,76114,4,12/09/2015,97.0
MCDONALDS #25830,"Average ""MCDONALDS #25830"" Rating: n/a",Restaurant,2400 Alliance Gateway Fwy,76177,3,10/22/2015,84.0
MCDONALDS #27440,"Average ""MCDONALDS #27440"" Rating: n/a",Restaurant,8401 Anderson Blvd,76120,3,11/12/2015,91.0
MCDONALDS #30577,"Average ""MCDONALDS #30577"" Rating: n/a",Restaurant,7451 Mccart Ave,76133,3,11/17/2015,85.0
MCDONALDS #3186,"Average ""MCDONALDS #3186"" Rating: n/a",Restaurant,3901 Airport Fwy,76111,7,01/11/2016,79.0
MCDONALDS #33266,"Average ""MCDONALDS #33266"" Rating: n/a",Restaurant,3012 W Berry St,76109,4,02/11/2016,82.0
MCDONALDS #33852,"Average ""MCDONALDS #33852"" Rating: n/a",Restaurant,3041 Western Center Blvd,76131,4,10/27/2015,89.0
MCDONALDS #33928,"Average ""MCDONALDS #33928"" Rating: n/a",Restaurant,12540 N Beach St,76244,3,11/30/2015,93.0
MCDONALDS #34152,"Average ""MCDONALDS #34152"" Rating: n/a",Restaurant,3300 Hulen St,76107,2,11/20/2015,97.0
MCDONALDS #34234,"Average ""MCDONALDS #34234"" Rating: n/a",Restaurant,14100 Centre Station Dr,76155,2,10/30/2015,93.0
MCDONALDS #6325,"Average ""MCDONALDS #6325"" Rating: n/a",Restaurant,2832 N Main St,76106,4,10/29/2015,80.0
MCDONALDS #6815,"Average ""MCDONALDS #6815"" Rating: n/a",Restaurant,2525 Meacham Blvd,76106,4,10/29/2015,72.0
MCDONALDS #7828,"Average ""MCDONALDS #7828"" Rating: n/a",Restaurant,3601 Camp Bowie Blvd,76107,4,02/06/2016,93.0
MCDONALDS PARRISH RESTAURANT LTD,"Average ""MCDONALDS PARRISH RESTAURANT LTD"" Rating: n/a",Restaurant,4101 E Lancaster Ave,76103,1,10/30/2015,84.0
MCKINLEY FINE BAKERY & CAFE,"Average ""MCKINLEY FINE BAKERY & CAFE"" Rating: n/a",Restaurant,1616 S University Dr,76107,4,09/23/2015,75.0
MCKINZIE BBQ,"Average ""MCKINZIE BBQ"" Rating: n/a",Restaurant,154 N Riverside Dr,76111,3,11/18/2015,94.0
ME & MRS JONES SOUTHERN,"Average ""ME & MRS JONES SOUTHERN"" Rating: n/a",Restaurant,5412 E Berry St,76119,2,11/12/2015,85.0
MEACHAM MART,"Average ""MEACHAM MART"" Rating: n/a",Grocery Store -- Retail,2529 Meacham Blvd,76106,2,09/24/2015,88.0
MEADOWBROOK FOOD STORE,"Average ""MEADOWBROOK FOOD STORE"" Rating: n/a",Snack Bar,6611 Meadowbrook Dr,76112,4,08/10/2015,100.0
MEADOWBROOK FUEL CENTER,"Average ""MEADOWBROOK FUEL CENTER"" Rating: n/a",Grocery Store -- Retail,6600 Meadowbrook Dr,76112,1,01/26/2015,94.0
MEADOWBROOK GOLF COURSE,"Average ""MEADOWBROOK GOLF COURSE"" Rating: n/a",Snack Bar,1815 Jenson Rd,76112,3,10/23/2015,72.0
MEADOWBROOK TEXACO FOOD STORE,"Average ""MEADOWBROOK TEXACO FOOD STORE"" Rating: n/a",Grocery Store -- Retail,6601 Meadowbrook Dr,76112,7,10/23/2015,80.0
MEALS ON WHEELS,"Average ""MEALS ON WHEELS"" Rating: n/a",Restaurant,320 South Freeway,76104,6,01/15/2016,97.0
MEDICAL CENTER OF ALLIANCE,"Average ""MEDICAL CENTER OF ALLIANCE"" Rating: n/a",Restaurant,3101 N Tarrant Pkwy,76177,4,01/04/2016,92.0
MEET @ 100,"Average ""MEET @ 100"" Rating: n/a",Restaurant,100 Energy Way,76102,2,07/30/2015,86.0
MELIS TAQUERIA,"Average ""MELIS TAQUERIA"" Rating: n/a",Restaurant,4304 W Vickery Blvd,76107,2,08/06/2015,79.0
MELLOW MUSHROOM,"Average ""MELLOW MUSHROOM"" Rating: n/a",Restaurant,3455 Blue Bonnet Cir,76109,5,01/28/2016,97.0
MELT ICE CREAMS,"Average ""MELT ICE CREAMS"" Rating: n/a",Snack Bar,954 W Rosedale St,76104,2,04/17/2015,100.0
MENCHIES ALLIANCE TOWN CENTER,"Average ""MENCHIES ALLIANCE TOWN CENTER"" Rating: n/a",Snack Bar,9530 Feather Grass Ln,76177,2,09/15/2015,94.0
MENDEZ,"Average ""MENDEZ"" Rating: n/a",Restaurant,1201 E Long Ave,76106,5,11/12/2015,89.0
MENS CLUB THE,"Average ""MENS CLUB THE"" Rating: n/a",Snack Bar,5001 Mansfield Hwy,76119,2,01/22/2015,90.0
MERCADO JUAREZ,"Average ""MERCADO JUAREZ"" Rating: n/a",Restaurant,1651 E Northside Dr,76106,10,12/01/2015,80.0
MERCURY CHOP HOUSE,"Average ""MERCURY CHOP HOUSE"" Rating: n/a",Restaurant,301 Main St,76102,9,12/07/2015,77.0
MERIDIAN PREPARATORY SCHOOL,"Average ""MERIDIAN PREPARATORY SCHOOL"" Rating: n/a",Restaurant,1801 S Beach St,76105,4,01/14/2016,100.0
MESA SPRINGS HOSPITAL,"Average ""MESA SPRINGS HOSPITAL"" Rating: n/a",Restaurant,5560 Mesa Springs Dr,76123,6,01/05/2016,91.0
METRO INTERNATIONAL MARKET,"Average ""METRO INTERNATIONAL MARKET"" Rating: n/a",Grocery Store -- Retail,5629 Crowley Rd,76134,2,08/12/2015,90.0
METROPLEX GROCERY,"Average ""METROPLEX GROCERY"" Rating: n/a",Snack Bar,1824 Hemphill St,76110,6,06/29/2015,85.0
MEXICAN INN,"Average ""MEXICAN INN"" Rating: n/a",Restaurant,5716 Camp Bowie Blvd,76107,8,01/08/2016,91.0
MEXICAN INN,"Average ""MEXICAN INN"" Rating: n/a",Restaurant,5017 S Hulen St,76132,9,12/15/2015,77.0
MEXICAN INN #2,"Average ""MEXICAN INN #2"" Rating: n/a",Restaurant,612 N Henderson St,76107,6,01/20/2016,91.0
MEXICAN INN #4,"Average ""MEXICAN INN #4"" Rating: n/a",Restaurant,2700 E Lancaster Ave,76103,7,01/05/2016,100.0
MEXICAN INN CAFE,"Average ""MEXICAN INN CAFE"" Rating: n/a",Restaurant,13155 South Freeway,76028,8,11/12/2015,93.0
MEXICAN INN CAFE #6,"Average ""MEXICAN INN CAFE #6"" Rating: n/a",Restaurant,1625 8th Ave,76104,6,11/12/2015,97.0
MEXICO DE MIS AMORES,"Average ""MEXICO DE MIS AMORES"" Rating: n/a",Restaurant,4200 South Freeway,76115,6,10/16/2015,80.0
MEXICO REAL,"Average ""MEXICO REAL"" Rating: n/a",Restaurant,5613 Mccart Ave,76133,7,02/12/2016,86.0
MH FOOD MART,"Average ""MH FOOD MART"" Rating: n/a",Grocery Store -- Retail,1217 Terminal Rd,76106,5,11/05/2015,92.0
MHMR OF TARRANT COUNTY-THE CAMPUS,"Average ""MHMR OF TARRANT COUNTY-THE CAMPUS"" Rating: n/a",Restaurant,1527 Hemphill St,76104,2,10/28/2015,91.0
MHMR TARRANT COUNTY THE CARE HOUSE,"Average ""MHMR TARRANT COUNTY THE CARE HOUSE"" Rating: n/a",Grocery Store -- Retail,1520 W Rio Grande Ave,76102,1,01/11/2016,100.0
MI BELLA ENSENADA,"Average ""MI BELLA ENSENADA"" Rating: n/a",Restaurant,2612 Ne 28th St,76111,7,01/12/2016,86.0
MI CASA BAR,"Average ""MI CASA BAR"" Rating: n/a",Lounge,3524 Hemphill St,76110,2,05/13/2015,94.0
MI CHARRITO RAY,"Average ""MI CHARRITO RAY"" Rating: n/a",Restaurant,5693 Westcreek Dr,76133,10,01/15/2016,100.0
MI COCINA,"Average ""MI COCINA"" Rating: n/a",Restaurant,509 Main St,76102,7,10/13/2015,91.0
MI COCINA,"Average ""MI COCINA"" Rating: n/a",Restaurant,4601 West Freeway,76107,9,11/03/2015,76.0
MI COCINA,"Average ""MI COCINA"" Rating: n/a",Restaurant,9369 Rain Lily Trl,76177,8,12/18/2015,92.0
MI COCINITA,"Average ""MI COCINITA"" Rating: n/a",Restaurant,3509 Bryan Ave,76110,6,11/12/2015,74.0
MI COCULA MEXICAN GRILL,"Average ""MI COCULA MEXICAN GRILL"" Rating: n/a",Restaurant,6550 Camp Bowie Blvd,76116,5,12/12/2015,89.0
MI PUEBLO RESTAURANT Y CARNIC,"Average ""MI PUEBLO RESTAURANT Y CARNIC"" Rating: n/a",Restaurant,1223 E Seminary Dr,76115,9,11/11/2015,72.0
MI TIERRA CARNICERIA,"Average ""MI TIERRA CARNICERIA"" Rating: n/a",Restaurant,6722 Camp Bowie Blvd,76116,14,01/20/2016,81.0
MI TIERRA CARNICERIA #2,"Average ""MI TIERRA CARNICERIA #2"" Rating: n/a",Restaurant,4437 River Oaks Blvd,76114,13,02/08/2016,85.0
MICAELAS COCINA,"Average ""MICAELAS COCINA"" Rating: n/a",Restaurant,3257 N Beach St,76111,2,02/04/2016,77.0
MICAS RESTAURANT MEXICAN FOOD,"Average ""MICAS RESTAURANT MEXICAN FOOD"" Rating: n/a",Restaurant,801 N Sylvania Ave,76111,7,12/15/2015,79.0
MICAS TORTILLERIA Y TAQUERIA #2,"Average ""MICAS TORTILLERIA Y TAQUERIA #2"" Rating: n/a",Restaurant,3564 W Seminary Dr,76133,2,02/04/2016,74.0
MICROTEL INN & SUITES,"Average ""MICROTEL INN & SUITES"" Rating: n/a",Snack Bar,3740 Tanacross Dr,76137,2,07/24/2015,94.0
MIDORI SUSHI,"Average ""MIDORI SUSHI"" Rating: n/a",Restaurant,14113 Trinity Blvd,76155,8,01/13/2016,79.0
MIGHTY CONVENIENCE STORE,"Average ""MIGHTY CONVENIENCE STORE"" Rating: n/a",Grocery Store -- Retail,13075 Saginaw Blvd,76179,4,11/23/2015,97.0
MIGHTY PREPARATORY SCHOOL,"Average ""MIGHTY PREPARATORY SCHOOL"" Rating: n/a",Snack Bar,3720 Mighty Mite Dr,76119,3,12/15/2015,91.0
MIKES DISCOUNT FOOD STORE,"Average ""MIKES DISCOUNT FOOD STORE"" Rating: n/a",Grocery Store -- Retail,5400 E Berry St,76119,1,01/13/2015,89.0
MILANOS PIZZA AND PASTA,"Average ""MILANOS PIZZA AND PASTA"" Rating: n/a",Restaurant,3416 W 7th St,76107,6,01/12/2016,90.0
MILLER AVENUE FOOD MART,"Average ""MILLER AVENUE FOOD MART"" Rating: n/a",Grocery Store -- Retail,3501 Miller Ave,76119,7,01/06/2016,91.0
MILLER FOOD MART,"Average ""MILLER FOOD MART"" Rating: n/a",Grocery Store -- Retail,4208 Miller Ave,76119,5,09/23/2015,86.0
MILLER GROCERY & GRILL,"Average ""MILLER GROCERY & GRILL"" Rating: n/a",Restaurant,2200 Miller Ave,76105,6,08/28/2015,73.0
MIMIS BAR,"Average ""MIMIS BAR"" Rating: n/a",Lounge,1234 Nw 28th St,76106,1,06/17/2015,97.0
MIMIS CAFE,"Average ""MIMIS CAFE"" Rating: n/a",Restaurant,5858 Sw Loop 820,76132,8,12/04/2015,78.0
MING WOK,"Average ""MING WOK"" Rating: n/a",Restaurant,5346 Trail Lake Dr,76133,9,01/05/2016,79.0
MINI MART,"Average ""MINI MART"" Rating: n/a",Snack Bar,5016 E Lancaster Ave,76103,2,01/12/2015,86.0
MINNIES CAFE @ ALTAMESA,"Average ""MINNIES CAFE @ ALTAMESA"" Rating: n/a",Restaurant,3532 Altamesa,76133,1,10/29/2015,100.0
MINYARD FOOD STORE,"Average ""MINYARD FOOD STORE"" Rating: n/a",Meat Market -- Retail,6324 Meadowbrook Dr,76112,7,08/24/2015,91.0
MIRA VISTA COUNTRY CLUB,"Average ""MIRA VISTA COUNTRY CLUB"" Rating: n/a",Restaurant,6600 Mira Vista Blvd,76132,13,11/04/2015,100.0
MIRA VISTA COURT,"Average ""MIRA VISTA COURT"" Rating: n/a",Restaurant,7021 Bryant Irvin Rd,76132,6,01/05/2016,89.0
MISS SAIGON CAFE II,"Average ""Miss Saigon Cafe II"" Rating: n/a",Restaurant,6220 Camp Bowie Blvd,76116,9,11/04/2015,73.0
MISSION HOPE,"Average ""MISSION HOPE"" Rating: n/a",Grocery Store -- Retail,4300 Eastland St,76119,3,08/26/2015,97.0
MITCHELL FOOD STORE,"Average ""MITCHELL FOOD STORE"" Rating: n/a",Restaurant,2921 Mitchell Blvd,76105,5,12/28/2015,87.0
MK FOOD MART,"Average ""MK FOOD MART"" Rating: n/a",Grocery Store -- Retail,1017 Woodhaven Blvd,76112,2,09/21/2015,80.0
MK SUSHI,"Average ""MK SUSHI"" Rating: n/a",Restaurant,2901 Fair Dr,76131,11,11/16/2015,77.0
MLP FOOD MART & MEXICAN GRILL,"Average ""MLP FOOD MART & MEXICAN GRILL"" Rating: n/a",Grocery Store -- Retail,4163 E Rosedale St,76105,2,12/10/2015,94.0
MOBILE,"Average ""MOBILE"" Rating: n/a",Grocery Store -- Retail,1541 S University Dr,76107,3,02/20/2015,94.0
MOES CAFE,"Average ""MOES CAFE"" Rating: n/a",Restaurant,4705 River Oaks Blvd,76114,7,11/10/2015,79.0
MOMS DONUTS,"Average ""MOMS DONUTS"" Rating: n/a",Bakery -- Retail,5410 E Berry St,76119,2,01/22/2016,87.0
MONCRIEF CANCER INSTITUTE,"Average ""MONCRIEF CANCER INSTITUTE"" Rating: n/a",Restaurant,400 W Magnolia Ave,76104,2,09/24/2015,97.0
MONTESSORI SCHL ON CAMP BOWIE,"Average ""MONTESSORI SCHL ON CAMP BOWIE"" Rating: n/a",Child Care Kitchen,1801 Ashland Ave,76107,4,02/03/2016,100.0
MONTGOMERY STREET CAFE,"Average ""MONTGOMERY STREET CAFE"" Rating: n/a",Restaurant,2000 Montgomery St,76107,3,09/23/2015,80.0
MOON DONUTS,"Average ""MOON DONUTS"" Rating: n/a",Snack Bar,6901 Mccart Ave,76133,3,11/16/2015,89.0
MOON TOWER THE,"Average ""MOON TOWER THE"" Rating: n/a",Lounge,2811 Cherry Ln,76116,1,04/29/2015,94.0
MOOYAH BURGERS & FRIES,"Average ""MOOYAH BURGERS & FRIES"" Rating: n/a",Restaurant,12632 South Freeway,76028,3,10/14/2015,97.0
MOOYAH BURGERS & FRIES,"Average ""MOOYAH BURGERS & FRIES"" Rating: n/a",Restaurant,9604 Old Denton Rd,76244,3,12/08/2015,88.0
MORNING SUPERMARKET,"Average ""MORNING SUPERMARKET"" Rating: n/a",Meat Market -- Retail,5037 E Rosedale St,76105,5,01/02/2016,100.0
MOTHER GOOSE D/C CENTER,"Average ""MOTHER GOOSE D/C CENTER"" Rating: n/a",Child Care Kitchen,2102 Prairie Ave,76106,3,10/26/2015,85.0
MOVIE TAVERN,"Average ""MOVIE TAVERN"" Rating: n/a",Restaurant,4920 S Hulen St,76132,4,12/18/2015,93.0
MOVIE TAVERN,"Average ""MOVIE TAVERN"" Rating: n/a",Restaurant,2872 Crockett St,76107,7,12/22/2015,85.0
MR J FOOD STORE,"Average ""MR J FOOD STORE"" Rating: n/a",Grocery Store -- Retail,2502 Refugio Ave,76106,2,07/25/2015,85.0
MR JAKES FOOD MART,"Average ""MR JAKES FOOD MART"" Rating: n/a",Grocery Store -- Retail,1066 Forest Park Blvd,76110,2,02/17/2015,93.0
MR JIMS PIZZA,"Average ""MR JIMS PIZZA"" Rating: n/a",Restaurant,8751 Camp Bowie West Blvd,76116,2,11/24/2015,78.0
MR JOE BEER & WINE,"Average ""MR JOE BEER & WINE"" Rating: n/a",Grocery Store -- Retail,3419 N Main St,76106,2,11/05/2015,82.0
MR JOES RESTAURANT,"Average ""MR JOES RESTAURANT"" Rating: n/a",Restaurant,5001 E Berry St,76119,6,12/01/2015,87.0
MR POLLO #2,"Average ""MR POLLO #2"" Rating: n/a",Restaurant,3333 Mansfield Hwy,76119,7,12/11/2015,88.0
MR PRETZELS,"Average ""MR PRETZELS"" Rating: n/a",Seasonal Food Permit,4800 S Hulen St,76132,1,12/22/2015,94.0
MR T FOOD STORE,"Average ""MR T FOOD STORE"" Rating: n/a",Grocery Store -- Retail,1700 Galveston Ave,76110,2,08/16/2015,97.0
MRS BAIRDS THRIFT STORE,"Average ""MRS BAIRDS THRIFT STORE"" Rating: n/a",Bakery -- Retail,7301 South Freeway,76134,2,06/30/2015,100.0
MUANG LAO CUISINE,"Average ""MUANG LAO CUISINE"" Rating: n/a",Restaurant,5111 N Beach St,76137,5,10/16/2015,90.0
MULE PUB THE,"Average ""MULE PUB THE"" Rating: n/a",Lounge,5731 Locke Ave,76107,3,03/28/2015,94.0
MULEROS BAR,"Average ""MULEROS BAR"" Rating: n/a",Lounge,3202 N Main St,76106,2,09/25/2015,90.0
MUNCHIES TO GO,"Average ""MUNCHIES TO GO"" Rating: n/a",Restaurant,4708 E Rosedale St,76105,1,01/19/2016,90.0
MUNCHYS THE,"Average ""MUNCHYS THE"" Rating: n/a",Restaurant,2700 E Rosedale St,76105,6,02/08/2016,92.0
MURPHY EXPRESS,"Average ""MURPHY EXPRESS"" Rating: n/a",Grocery Store -- Retail,849 Rendon Crowley Rd,76028,1,12/31/2014,100.0
MURPHY USA #7333,"Average ""MURPHY USA #7333"" Rating: n/a",Grocery Store -- Retail,9504 Clifford St,76108,2,02/08/2016,100.0
MURPHY USA EXPRESS,"Average ""MURPHY USA EXPRESS"" Rating: n/a",Grocery Store -- Retail,2501 Avondale Haslet Rd,76052,1,10/23/2015,100.0
MURPHYS DELI,"Average ""MURPHYS DELI"" Rating: n/a",Deli -- Retail,4150 International Plaza,76109,2,12/29/2015,92.0
MY DONUT,"Average ""MY DONUT"" Rating: n/a",Bakery -- Retail,2101 Altamesa Blvd,76134,2,01/24/2016,91.0
MY DONUTS,"Average ""MY DONUTS"" Rating: n/a",Bakery -- Retail,8550 S Hulen St,76133,3,08/14/2015,87.0
MY LIL WRANGLERS TOO,"Average ""MY LIL WRANGLERS TOO"" Rating: n/a",Child Care Kitchen,4500 Keller Hicks Rd,76244,4,01/13/2016,90.0
N & B FOOD STORE,"Average ""N & B FOOD STORE"" Rating: n/a",Grocery Store -- Retail,961 W Magnolia Ave,76104,2,09/16/2015,89.0
N CENTRAL TX FARMERS MARKET CORP,"Average ""N CENTRAL TX FARMERS MARKET CORP"" Rating: n/a",Produce -- Retail,3821 Southwest Blvd,76116,2,07/11/2015,96.0
NAMASTE RESTAURANT,"Average ""NAMASTE RESTAURANT"" Rating: n/a",Restaurant,923 E Seminary Dr,76115,1,01/05/2016,91.0
NANCYS GOOD LUCK DRIVE IN,"Average ""NANCYS GOOD LUCK DRIVE IN"" Rating: n/a",Restaurant,900 W Rosedale St,76104,6,01/15/2016,88.0
NAPOLIS PIZZA,"Average ""NAPOLIS PIZZA"" Rating: n/a",Restaurant,10752 N Beach St,76244,2,01/08/2016,89.0
NASHVILLE FOOD MART,"Average ""NASHVILLE FOOD MART"" Rating: n/a",Snack Bar,801 Nashville Ave,76105,4,09/21/2015,85.0
NAVY FOOD MART,"Average ""NAVY FOOD MART"" Rating: 5.0",Grocery Store -- Retail,3650 Altamesa Blvd,76133,2,09/17/2015,86.0
NECEES LITTLE TREASURES,"Average ""NECEES LITTLE TREASURES"" Rating: n/a",Child Care Kitchen,3951 Sycamore School Rd,76133,4,10/19/2015,100.0
NEO BAR & GRILL,"Average ""NEO BAR & GRILL"" Rating: n/a",Restaurant,1101 Oak Grove Rd,76134,6,11/30/2015,100.0
NEON MOON COUNTRY SPORTS BAR,"Average ""NEON MOON COUNTRY SPORTS BAR"" Rating: n/a",Lounge,2509 Rodeo Plz,76106,2,10/08/2015,85.0
NEON NIGHTS,"Average ""NEON NIGHTS"" Rating: n/a",Lounge,2725 Ne 28th St,76111,1,06/26/2015,87.0
NEPALI INDIAN GROCERY,"Average ""NEPALI INDIAN GROCERY"" Rating: n/a",Grocery Store -- Retail,1148 E Seminary Dr,76115,2,11/11/2015,86.0
NESTLE TOLL HOUSE CAFE/RED MANGO,"Average ""NESTLE TOLL HOUSE CAFE/RED MANGO"" Rating: n/a",Snack Bar,124 E 4th St,76102,1,12/18/2015,100.0
NETOS FOOD MART,"Average ""NETOS FOOD MART"" Rating: n/a",Grocery Store -- Retail,2611 Ne 28th St,76111,1,08/31/2015,87.0
NEVERIA MICHOACANA,"Average ""NEVERIA MICHOACANA"" Rating: n/a",Snack Bar,2202 W Seminary Dr,76115,3,10/15/2015,94.0
NEVINE FOOD #2,"Average ""NEVINE FOOD #2"" Rating: n/a",Grocery Store -- Retail,1631 E Vickery Blvd,76104,2,04/15/2015,90.0
NEW BAMBOO GARDEN BUFFET,"Average ""NEW BAMBOO GARDEN BUFFET"" Rating: n/a",Restaurant,3401 Altamesa Blvd,76133,9,12/01/2015,86.0
NEW BEST BUY FOOD STORE,"Average ""NEW BEST BUY FOOD STORE"" Rating: n/a",Grocery Store -- Retail,2809 Cherry Ln,76116,2,09/10/2015,86.0
NEW CHINA,"Average ""NEW CHINA"" Rating: n/a",Restaurant,14150 Trinity Blvd,76155,3,02/03/2016,89.0
NEW GRAND BUFFET,"Average ""NEW GRAND BUFFET"" Rating: n/a",Restaurant,6920 Ridgmar Meadow Rd,76116,8,12/02/2015,86.0
NEW INDIA MART,"Average ""NEW INDIA MART"" Rating: n/a",Grocery Store -- Retail,5040 Trail Lake Dr,76133,4,11/05/2015,80.0
NEW KWIK STOP,"Average ""NEW KWIK STOP"" Rating: n/a",Grocery Store -- Retail,5530 James Ave,76115,1,09/03/2015,97.0
NEW PRS THE,"Average ""NEW PRS THE"" Rating: n/a",Lounge,2411 N Main St,76106,2,06/16/2015,88.0
NEW QUICKWAY MART,"Average ""NEW QUICKWAY MART"" Rating: n/a",Grocery Store -- Retail,4140 Meadowbrook Dr,76103,1,10/12/2015,100.0
NEW SAVER K STORE,"Average ""NEW SAVER K STORE"" Rating: n/a",Grocery Store -- Retail,4100 E Berry St,76105,2,02/10/2016,79.0
NEW START,"Average ""NEW START"" Rating: n/a",Restaurant,4505 Miller Ave,76119,6,09/02/2015,87.0
NEW TEXACO FOOD MART,"Average ""NEW TEXACO FOOD MART"" Rating: n/a",Grocery Store -- Retail,2717 Horne St,76107,2,09/25/2015,88.0
NEW YORK PIZZA PASTA,"Average ""NEW YORK PIZZA PASTA"" Rating: n/a",Restaurant,4750 Bryant Irvin Rd,76132,3,11/16/2015,80.0
NHA TRANG,"Average ""NHA TRANG"" Rating: n/a",Restaurant,1508 W Magnolia Ave,76104,5,11/13/2015,82.0
NINA MART,"Average ""NINA MART"" Rating: n/a",Grocery Store -- Retail,1451 Sandy Ln,76112,1,01/29/2015,87.0
NINJA SUSHI AND GRILL,"Average ""NINJA SUSHI AND GRILL"" Rating: n/a",Restaurant,4714 Sw Loop 820,76109,5,10/14/2015,73.0
NO FRILLS GRILL,"Average ""NO FRILLS GRILL"" Rating: n/a",Restaurant,1550 Eastchase Pkwy,76120,5,02/11/2016,86.0
NO FRILLS GRILL #5,"Average ""NO FRILLS GRILL #5"" Rating: n/a",Restaurant,12846 S South Freeway,76028,7,01/13/2016,83.0
NOLAN HIGH SCHOOL,"Average ""NOLAN HIGH SCHOOL"" Rating: n/a",Restaurant,4501 Bridge St,76103,7,12/15/2015,93.0
NONGBOUA STORE,"Average ""NONGBOUA STORE"" Rating: n/a",Grocery Store -- Retail,7233 Sam Cantey Rd,76179,1,10/19/2015,85.0
NONNA TATA,"Average ""NONNA TATA"" Rating: n/a",Restaurant,1400 W Magnolia Ave,76104,6,01/27/2016,93.0
NOODLE & BOBA TEA,"Average ""NOODLE & BOBA TEA"" Rating: n/a",Restaurant,7355 N Beach St,76137,5,10/16/2015,74.0
NOODLES BTH,"Average ""NOODLES BTH"" Rating: n/a",Restaurant,9180 North Freeway,76177,6,01/07/2016,81.0
NORMAS LEARNING CENTER #2,"Average ""NORMAS LEARNING CENTER #2"" Rating: n/a",Child Care Kitchen,3721 S Little John Ave,76105,3,08/13/2015,100.0
NORTH FW D/C,"Average ""NORTH FW D/C"" Rating: n/a",Child Care Kitchen,901 Nw 30th St,76106,4,01/06/2016,100.0
NORTH TRI ETHNIC COMMUNITY CENTER,"Average ""NORTH TRI ETHNIC COMMUNITY CENTER"" Rating: n/a",Snack Bar,2950 Roosevelt Ave,76106,2,01/19/2016,100.0
NORTHSIDE INTER-COMMUNITY AGENCY,"Average ""NORTHSIDE INTER-COMMUNITY AGENCY"" Rating: n/a",Snack Bar,1600 Circle Park Blvd,76106,3,11/17/2015,97.0
NOTHING BUNDT CAKES,"Average ""NOTHING BUNDT CAKES"" Rating: n/a",Bakery -- Retail,4603 Camp Bowie Blvd,76107,5,02/06/2016,93.0
NRG FUEL FOR THE BODY,"Average ""NRG FUEL FOR THE BODY"" Rating: n/a",Snack Bar,3005 Stadium Dr,76109,1,03/23/2015,100.0
NU FLAVA,"Average ""NU FLAVA"" Rating: n/a",Snack Bar,1613 Vaughn Blvd,76105,1,12/02/2015,97.0
NUTRITION ETC,"Average ""NUTRITION ETC"" Rating: n/a",Snack Bar,7403 John T White Rd,76120,2,09/22/2015,97.0
NUTRITION IN ACTION,"Average ""NUTRITION IN ACTION"" Rating: n/a",Snack Bar,1910 Ephriham Ave,76164,2,04/22/2015,100.0
NV FOOD MART,"Average ""NV FOOD MART"" Rating: n/a",Grocery Store -- Retail,3825 Mansfield Hwy,76119,1,04/30/2015,100.0
NY PIZZA,"Average ""NY PIZZA"" Rating: n/a",Restaurant,11477 Woodland Springs Dr,76244,6,11/11/2015,86.0
NY PIZZA & PASTA,"Average ""NY PIZZA & PASTA"" Rating: n/a",Restaurant,4212 Hwy 360,76155,4,11/17/2015,92.0
OAK ACRES B-B-Q,"Average ""OAK ACRES B-B-Q"" Rating: n/a",Restaurant,1620 Las Vegas Trl N,76108,6,11/12/2015,82.0
OAK GROVE GROCERY AND GRILL,"Average ""OAK GROVE GROCERY AND GRILL"" Rating: n/a",Grocery Store -- Retail,1203 Oak Grove Rd,76134,1,01/07/2016,92.0
OAKLAND SHELL,"Average ""OAKLAND SHELL"" Rating: n/a",Grocery Store -- Retail,1224 Oakland Blvd,76103,1,01/22/2015,100.0
OASIS FOOD STORE,"Average ""OASIS FOOD STORE"" Rating: n/a",Grocery Store -- Retail,2321 Miller Ave,76105,2,09/10/2015,79.0
OCEAN 7 FOOD MART,"Average ""OCEAN 7 FOOD MART"" Rating: n/a",Grocery Store -- Retail,3540 Miller Ave,76119,5,01/20/2016,76.0
OCEAN MINI MART #4,"Average ""OCEAN MINI MART #4"" Rating: n/a",Grocery Store -- Retail,5101 E Lancaster Ave,76112,5,09/16/2015,93.0
OCEAN SEAFOOD MARKET,"Average ""OCEAN SEAFOOD MARKET"" Rating: n/a",Grocery Store -- Retail,3835 Chesser Boyer Rd,76111,2,02/05/2016,88.0
OCEANS BEHAVIORAL HOSPITAL,"Average ""OCEANS BEHAVIORAL HOSPITAL"" Rating: n/a",Restaurant,6200 Overton Ridge Blvd,76132,8,01/04/2016,89.0
ODYSSEY HEALTHCARE,"Average ""ODYSSEY HEALTHCARE"" Rating: n/a",Restaurant,6940 River Park Cir,76116,6,02/02/2016,97.0
OFFICE LOUNGE THE,"Average ""OFFICE LOUNGE THE"" Rating: n/a",Lounge,2804 E Belknap St,76111,1,05/01/2015,100.0
OH TASTE N SEE SOUL FOOD,"Average ""OH TASTE N SEE SOUL FOOD"" Rating: n/a",Restaurant,3201 Vaughn Blvd,76105,2,01/22/2016,97.0
